LG 01,LG 02,LG 03,LG 04,LG 05,LG 06,LG 07,LG 08,LG 09,LG 10,LG 11,LG 12,LG 13,LG 14,LG 15,LG 16,LG 17,LG 18,LG 19,LG 20,LG 21,LG 22,LG 23,LG 24,LG 25,LG 26,LG 27,LG 28,LG 29,eload_med_ind,eload_small_ind,eload_comm
20.68164189,22.96816429,3.540522405,20.92599513,11.06036324,31.36039816,30.3642688,10.52278612,35.31788077,40.15243552,19.84876129,0,11.01149259,0.24955224,3.949164198,21.9398011,0,12.477612,11.07388065,29.114428,80.63656755,146.1960206,26.2029852,47.830846,68.66013963,24.37293544,71.20765208,71.20765208,96.96144325,0.074022879,0.784871617,0.11997406
21.6226618,22.03130359,3.61850748,21.22233841,4.390039822,30.8810499,32.18288075,10.33042294,29.37853745,39.96007233,19.61168666,0,11.8537314,0.015597015,4.036507482,21.27432846,0.429437813,12.9975125,9.93009955,25.21517425,78.97288595,38.2646768,22.4597016,53.2378112,4.108253751,24.62248768,75.57897549,75.57897549,93.32213975,0.070400381,0.826740689,0.137483787
22.22054737,22.33076628,3.77447763,21.4199006,6.077636845,32.82755737,36.8099952,10.56957716,32.19847777,41.94973154,19.80508965,0,11.69776125,0.233955225,3.537403002,19.48587074,2.2875622,12.7895523,10.1900498,11.9577115,76.78930385,12.6855722,21.835821,52.1980102,3.87845773,21.7318409,73.56592075,73.56592075,86.56343325,0.073355577,0.853342586,0.134241245
21.56547274,22.55224389,4.11761196,21.12355732,5.065910472,33.00328374,34.76990564,10.74114433,28.60492551,46.12453256,21.40534339,0,12.88313439,0,1.06059702,18.8203981,0,12.5815921,10.21604482,11.17786075,66.59925405,10.7099503,22.875622,51.1582092,4.210154249,18.1965175,79.28482625,79.28482625,83.44403025,0.097807436,0.82419616,0.158884565
20.52567174,21.68089065,3.7432836,21.44069662,4.22159206,31.94164692,34.7303932,11.16746274,27.58800013,45.4393037,20.31667174,0,12.44641797,0,1.678238814,19.36109462,0.285945275,12.9975125,10.39801,10.65796025,77.4651745,11.3338309,21.6278608,54.2776122,3.890935342,18.3004976,72.94204015,72.94204015,83.7039805,0.081172545,0.777931992,0.149805447
21.58626876,21.19946279,3.665298525,20.88440309,5.827044804,35.51856236,33.92454743,11.08427866,27.50689565,46.44479127,19.86747771,0,10.9179105,0,1.668880605,18.98676626,0,12.8935324,10.42400503,10.65796025,74.2417914,9.4621891,21.3159205,53.029851,4.171681612,20.15134338,72.6820899,72.6820899,82.40422925,0.074308866,0.825121443,0.118028534
22.57927872,22.57823891,3.914850765,20.57766179,1.688636824,31.86678125,35.41978126,10.85552244,27.29477625,45.76008231,19.98601502,0,10.94910453,0,1.924671651,19.17393044,0,12.477612,10.26803488,10.65796025,76.2174133,8.7343284,21.1079603,36.8089554,3.865980118,17.4686568,74.0338312,74.0338312,74.3457715,0.076120114,0.869303724,0.118677043
23.22395534,22.0437812,3.821268675,21.75783593,5.064870671,30.7770698,34.32695041,10.86072145,26.70208968,44.06572658,19.68343293,0,11.16746274,0,1.229044782,18.8203981,0,13.2054727,10.47599507,11.9577115,71.48631875,8.6303483,21.835821,33.8975126,3.841024894,18.6124379,72.52611975,72.52611975,73.825871,0.071496663,0.897987509,0.123216602
22.29333344,21.35543294,3.86805972,23.16156728,2.279243792,31.41758721,35.71820415,10.79833339,27.08889565,46.43803256,19.79261204,0,11.60417916,0,1.728149262,18.9243782,0,12.7895523,10.89191548,10.9179105,63.2199008,8.7343284,21.1079603,36.393035,4.298537334,19.3402986,73.35796055,73.35796055,72.2661695,0.073164919,0.856581078,0.13229572
22.20495036,21.13499513,4.18000002,19.14273641,1.688636824,31.88341806,33.41816434,10.67875627,26.97035834,47.46691565,19.58361203,0,11.13626871,0,1.768701501,19.0283583,0,12.6855722,11.41181598,10.9179105,62.38806,8.8383085,21.4199006,33.0656718,3.955403004,18.00935332,75.64552275,75.64552275,73.04602025,0.069971401,0.852648624,0.122568093
21.48228866,21.1090001,4.039626885,23.41111952,4.305815941,30.07312452,32.97520911,10.69955229,26.70208968,45.57499773,19.05955233,0,11.38582095,0,1.790537322,19.56905482,0,12.7895523,11.30783588,10.65796025,62.23208985,8.9422886,21.835821,32.8577116,3.916930367,17.80139312,76.7373138,76.7373138,72.52611975,0.061963775,0.820495027,0.127756161
15.55022396,20.7970598,4.3671642,16.36646774,1.857084586,31.69937329,33.04071658,10.52798512,28.91686581,34.96902753,19.10946278,0,10.57477617,0,1.444283589,18.88278616,0,12.7895523,11.87972643,10.9179105,62.5960202,9.1502488,21.2119404,34.313433,4.04482589,18.0925374,74.3457715,74.3457715,72.52611975,0.062726406,0.556557946,0.110894942
14.01651748,22.36923891,4.070820915,14.50522395,4.052104497,30.03673149,33.75609966,10.73594533,30.22701507,28.85707725,18.44502994,0,11.07388065,0,2.364507474,18.69562198,0,12.5815921,11.67176622,10.9179105,62.4920401,8.9422886,21.2119404,35.1452738,4.170641811,17.28149262,76.6333337,76.6333337,86.303483,0.05257388,0.488318297,0.121271077
12.86233837,16.845816,4.14880599,13.78776126,2.280283593,26.22586082,33.21020414,10.76194035,31.21898522,22.0411817,17.92408964,0,11.57298513,0,2.408179116,18.21731352,0,12.7895523,12.13967668,10.65796025,62.2840799,8.8383085,21.9398011,33.8975126,3.942925392,17.32308466,77.10124415,77.10124415,90.72263725,0.044613918,0.436965071,0.131647211
12.72196523,11.17890055,4.008432855,13.51221399,1.942348268,20.75962697,20.70555731,10.73594533,31.70561209,20.99358219,18.36704486,0,11.13626871,0,2.364507474,18.73721402,0,12.6855722,12.45161697,10.65796025,62.7000003,8.8383085,21.2119404,32.4417912,3.827507481,17.92616924,77.0492541,77.0492541,73.56592075,0.051382269,0.430719408,0.122568093
12.73236325,7.475129389,4.21119405,12.19166673,4.305815941,29.34422402,10.00912443,10.59037319,23.13349265,26.5185648,17.31268665,0,11.47940304,0.015597015,3.241059717,18.4044777,0,12.5815921,11.77574632,10.9179105,62.54403015,9.8781095,21.7318409,32.6497514,4.208074647,17.82218914,75.6975128,75.6975128,74.3457715,0.035271687,0.43118205,0.129701686
18.48766178,6.096353263,4.08641793,10.89711448,1.604412943,28.4884678,11.61977618,10.6007712,24.00068668,47.55893804,17.10992546,0,9.85731348,0.06238806,4.666626888,18.25890556,0,12.7895523,11.98370653,10.9179105,62.33606995,39.6164181,22.3557215,33.273632,3.929407979,17.48945282,76.68532375,76.68532375,72.2661695,0.032173499,0.687254222,0.095979248
16.3248757,10.00912443,3.758880615,13.50181598,4.727975147,27.82403496,18.67898516,10.24203985,31.55588075,44.98803007,18.88174636,0,10.35641796,0.24955224,4.763328381,18.46686576,0,12.5815921,11.80174135,11.9577115,74.5537317,81.4164183,20.79602,36.393035,3.803592058,17.80139312,74.27090583,74.27090583,73.825871,0.059246902,0.591024751,0.106355383
19.44947771,19.4453185,3.602910465,19.92778616,1.688636824,27.93633347,24.4363633,10.22644284,29.26623895,44.93136091,17.21286575,0,10.9179105,0.327537315,4.722776142,18.1965175,0,12.3736319,11.82773637,10.65796025,93.11417955,146.0920405,20.4840797,35.7691544,3.867019919,17.4686568,72.59162721,72.59162721,73.56592075,0.033746425,0.730048577,0.118028534
21.4199006,21.39494538,3.852462705,19.55345781,2.617179117,27.07745784,27.43930859,10.11206473,27.238627,43.02124647,17.07561202,0,10.51238811,0.43671642,4.766447784,18.27970158,0,12.7895523,11.77574632,10.9179105,101.3805975,147.2358216,20.3800996,36.1850748,4.196636836,17.01114436,71.31579139,71.31579139,74.3457715,0.03164919,0.817719176,0.109597925
20.93639313,18.70394039,3.696492555,20.80121901,3.967880616,28.73074143,29.19345288,10.23684085,27.32597028,42.04643304,17.61214934,0,10.94910453,0.421119405,4.195597035,19.21552248,3.002945288,12.7895523,11.80174135,10.65796025,92.80223925,171.0472645,21.835821,34.1054728,3.827507481,17.2606966,70.93626402,70.93626402,73.04602025,0.039847474,0.796206338,0.118677043
21.38350757,20.00369164,3.46253733,20.57766179,1.772860705,31.31880612,29.71335338,10.41880602,28.36161208,43.08103503,17.30332844,2.199179115,10.73074632,0.577089555,4.729014948,19.29870656,0,12.477612,11.2298508,10.9179105,96.44154275,177.2860705,21.7318409,35.7691544,3.803592058,16.96955232,73.96104513,73.96104513,73.825871,0.035128694,0.816099931,0.114137484
21.63825881,19.70526875,3.7432836,19.6470399,5.488069678,31.37807478,29.92131358,12.8883334,28.77337327,41.72669423,16.92588068,1.46611941,10.79313438,0.53029851,4.626074649,19.4442787,1.287273638,12.8935324,11.51579607,10.9179105,85.00373175,186.3323392,22.2517414,32.6497514,3.99283584,17.23990058,71.38649785,71.38649785,82.144279,0.029361296,0.827434652,0.115434501
21.54987573,24.15041803,3.58731345,21.32631851,3.040378124,31.28137328,30.85713448,10.51238811,32.37940314,40.4461793,17.20974635,0.670671645,10.41880602,3.946044795,3.765119421,20.33850756,2.001616925,12.7895523,11.59378115,10.39801,92.3343288,183.6288566,24.955224,34.7293534,4.119691562,16.82398018,72.59474662,72.59474662,83.96393075,0.033698761,0.823502198,0.107652399
21.69024886,22.99415931,4.133208975,20.38529861,4.812199028,32.96793051,31.98843796,10.31482592,31.78671657,37.52953749,18.08629859,1.325746275,10.04447766,3.64970151,4.045865691,20.5880598,2.860492551,12.6855722,11.25584583,10.9179105,81.104478,139.7492544,22.3557215,34.5213932,3.765119421,16.8447762,72.68936851,72.68936851,83.7039805,0.047092469,0.82974786,0.099870298
22.31412946,24.94378619,3.55611942,22.27773643,3.883656735,31.56627876,32.14440811,10.27843288,29.82149268,42.34433602,18.51677621,0,10.9179105,1.824850755,4.404597036,19.31950258,0.285945275,13.1014926,12.3736319,10.65796025,101.7965179,68.2109456,25.6830847,34.9373136,4.031308477,18.32129362,73.49937349,73.49937349,82.40422925,0.053670162,0.857506361,0.118028534
22.86002499,26.204025,4.070820915,22.96400509,3.54572141,34.16890066,34.78238325,10.74114433,30.18334343,46.8986644,16.78862695,0,11.13626871,2.105597025,3.733925391,19.58985084,3.288890563,13.2054727,11.87972643,10.9179105,92.2303487,15.8049752,26.4109454,37.6407962,4.133208975,17.34388068,76.16542325,76.16542325,82.92412975,0.027264061,0.88179505,0.122568093
22.12176628,26.3080051,4.382761215,21.66945284,6.584019932,33.61052752,35.01633848,10.85552244,28.13701506,44.67920917,16.95707471,0,11.60417916,0.06238806,0.988850751,19.2363185,0.143492538,12.7895523,13.36144285,10.65796025,90.51467705,12.477612,23.8114429,35.353234,4.043786089,17.0527364,76.78930385,76.78930385,82.40422925,0.029837941,0.84894749,0.13229572
22.29853245,26.5159653,4.382761215,23.58788569,4.136328378,33.4847116,35.7701942,11.00109458,25.57286579,45.95088579,17.18791053,0,10.94910453,0.03119403,1.656402993,18.42527372,0,12.8935324,12.2696518,10.65796025,88.1751248,12.0616916,25.5791046,34.313433,3.75368161,16.80318416,76.3213934,76.3213934,82.6641795,0.03336511,0.856812399,0.118677043
22.60007474,23.64403494,4.133208975,25.31395534,4.981686591,34.57546285,36.00518923,11.06348264,25.00513445,46.61531863,16.70128366,0,11.19865677,0.09358209,1.737507471,19.04915432,0,12.8935324,12.477612,11.69776125,83.2880601,11.6457712,24.8512439,34.313433,4.246547284,17.84298516,75.1776123,75.1776123,81.6243785,0.025929457,0.870229008,0.12386511
22.28293543,24.94378619,3.914850765,22.86002499,2.364507474,33.84864195,33.96405986,10.99589557,24.61832848,47.34993804,17.16607471,0,10.26283587,0.015597015,1.200970155,18.67482596,0,12.477612,17.676617,24.4353235,83.65199045,11.2298508,22.5636817,34.1054728,3.955403004,17.84298516,76.7373138,76.7373138,73.3059705,0.033031459,0.856118436,0.104409857
22.44410459,23.40903991,4.382761215,24.07659216,2.195019911,31.8147912,33.61260713,10.9179105,25.20477624,47.3099057,17.06937322,0,11.04268662,0,9.224074671,18.6124379,0,12.7895523,66.1313436,27.81467675,88.12313475,11.2298508,22.2517414,33.4815922,3.752641809,16.72000008,77.41318445,77.41318445,77.72512475,0.031553861,0.863289382,0.120622568
23.63987574,19.41932348,3.80567166,16.87077123,4.22159206,30.64397527,32.651831,10.85552244,24.73686579,46.03926888,16.93211948,0,11.63537319,0,7.39298511,18.6124379,0,16.4288558,73.69589588,28.074627,91.3985079,11.1258707,22.3557215,33.273632,4.017791064,17.13592048,77.41318445,77.41318445,88.64303525,0.029456625,0.916493176,0.132944228
19.13753741,11.437811,3.58731345,14.25047271,1.688636824,31.55692055,31.06509468,10.75154234,26.77695535,43.45328379,17.16607471,0,12.69597021,0,6.73791048,18.59164188,0,15.8049752,73.22798543,28.074627,88.1751248,10.0860697,23.2915424,34.1054728,4.234069672,18.15492546,76.68532375,76.68532375,79.80472675,0.033031459,0.716169327,0.154993515
12.28004981,6.513313464,3.7432836,12.91432842,4.137368179,23.93517922,20.47160209,10.66315925,26.58979117,35.63138077,17.33764187,0,12.72716424,0,6.032925402,18.52925382,0,15.3890548,70.55049785,28.074627,84.79577155,9.7741294,22.9796021,32.233831,3.803592058,17.21910456,76.26940335,76.26940335,87.343284,0.035653003,0.411057136,0.155642023
10.04967666,6.980184113,4.11761196,12.42562195,1.772860705,19.67407472,8.059497551,10.42400503,28.18692551,21.09080358,15.68747769,0,11.76014931,0,6.048522417,18.79960208,0,15.8049752,73.04602025,27.81467675,75.905473,9.8781095,22.7716419,32.6497514,3.917970168,17.28149262,78.0890551,78.0890551,102.6803488,0.010438513,0.311820495,0.135538262
9.54537318,10.25555726,3.83686569,14.55201499,2.026572149,15.71035331,6.603776151,10.52278612,35.44889569,13.14984335,15.36617918,0,12.04089558,0,6.179537343,18.21731352,0,15.7009951,75.04763717,28.074627,81.2084581,9.5661692,23.6034827,32.0258708,4.057303502,20.6920399,76.58134365,76.58134365,101.3805975,0.005529075,0.289382373,0.141374838
9.86771149,7.331636851,4.30477614,14.52082096,4.390039822,15.86008465,6.279358239,10.59037319,36.45334346,12.85557966,15.00432843,0,12.85194036,0,6.045403014,17.86378118,0,33.3776121,77.64713967,27.81467675,83.7039805,9.5661692,23.0835822,32.0258708,6.225288587,97.3253736,77.20522425,77.20522425,93.84204025,0,0.303724266,0.158236057
9.36860701,8.840388102,5.287388085,13.40823389,4.22159206,19.18120905,9.085781138,15.08231351,37.36420913,14.23591549,15.02304485,0,12.19686573,3.4313433,6.061000029,18.05094536,0,45.5432838,83.88594568,72.52611975,92.9582094,9.2542289,23.2915424,42.2159206,12.84258215,109.6366174,97.0134333,97.0134333,92.542289,0.000285987,0.281517465,0.14461738
9.425796065,7.253651776,6.27000003,13.18987569,32.50625886,27.28957725,6.902199038,34.55778624,34.30095539,26.19102749,24.6432837,14.2400747,12.94552245,5.73970152,10.403209,18.90358218,9.1502488,45.4393037,92.93221438,108.3992543,100.3927866,9.4621891,30.8820897,148.0676624,76.00009489,205.880598,181.6532347,181.6532347,271.388061,0.147283127,0.284061994,0.160181582
9.456990095,11.81629856,8.469179145,10.83992543,32.75997031,28.91790561,13.05054235,42.41348279,40.39626885,42.90738827,53.36986593,27.04522401,32.19223896,18.32649263,36.9118957,41.55044796,61.7641794,49.8064679,97.1174134,121.3967668,117.9654235,9.7741294,77.1532342,162.0009958,122.7797021,231.9380111,231.4597026,231.4597026,379.0074645,0.586224976,0.285449919,0.560311284
16.22609461,20.70659711,10.45000005,11.57298513,26.00542301,26.67297525,19.29038815,42.7306221,41.20731363,44.23677384,56.78249281,40.27149273,48.60029874,41.65962706,39.02373153,50.05602014,54.47413459,56.6691545,101.900498,127.3756225,109.4390553,20.2761195,168.1358217,166.1601998,58.9619157,237.4489564,259.5551256,259.5551256,439.0559722,0.638369876,0.586629655,0.901426719
22.28813444,20.14718418,9.32701497,20.65044786,26.84974142,29.22776631,26.11252251,43.17253752,40.15919422,46.56436838,58.72588088,38.85216436,49.38014949,41.55044796,32.90034344,47.3109455,53.7587515,54.5895525,103.7461448,124.5161698,99.7169159,119.1611946,194.6507472,167.8238814,82.69329393,236.1180111,266.2680809,266.2680809,457.7723903,0.668064824,0.856349757,0.917639429
22.29853245,18.37952248,9.342611985,19.17393044,33.09686583,29.02812452,27.82923396,42.65263702,42.80444797,40.72016686,69.72489586,38.64940317,42.20552259,40.58343303,47.05307485,49.72328382,55.90282116,53.8616918,98.65111987,128.935324,117.6534832,124.2562195,162.9368167,163.0407968,155.2714037,235.015822,264.4567475,264.4567475,451.5335843,0.836129647,0.856812399,0.76848249
23.23955235,19.5503384,8.79671646,18.36808466,32.16832354,30.6762091,29.62289069,41.70121911,40.80803005,40.26421412,71.44368691,39.52283601,40.42746288,42.59544797,50.31908979,47.01980122,45.89577634,54.5895525,97.81927908,126.0758712,118.9012443,113.338309,202.8651751,164.7044784,107.1868463,223.0997026,267.5106431,267.5106431,449.194032,0.862392755,0.898681471,0.73151751
21.58626876,19.25087571,9.061865715,19.06995034,30.81762204,30.28940313,30.60966184,42.36669175,38.70555242,39.27172407,47.91091068,32.31701508,38.0567166,42.01835841,31.07237328,46.72865694,38.46119919,55.4213933,85.91355763,145.57214,119.0572145,105.8517418,198.1860706,175.1024884,103.5350652,201.9085582,263.9129316,263.9129316,423.4589572,0.502812202,0.825121443,0.682230869
22.5636817,19.15937323,9.17104482,19.35069661,26.17387077,33.12909966,29.34942303,42.27830866,42.30534349,38.01824396,60.94065701,37.85395541,42.48626886,38.10350765,44.20817932,46.4791047,51.18524403,53.8616918,94.17997558,144.0124385,128.5194036,124.4641797,148.4835828,166.1601998,109.1260751,158.6320406,261.4870759,261.4870759,427.6181613,0.701906578,0.868609762,0.774319066
21.91380608,19.14689561,8.76552243,18.74761203,21.95227871,28.74945785,29.50539318,41.34768677,44.85077633,39.20673651,58.71964207,34.90611957,37.71358227,37.82276138,46.83471664,48.41313456,67.34167196,50.4303485,90.22873178,142.452737,127.895523,127.895523,210.5597025,174.686568,121.865717,139.0629857,259.7225336,259.7225336,405.52239,0.667969495,0.839694656,0.675097276
21.30032349,19.87475631,9.436194075,19.17912945,26.9329255,29.37125885,30.55767179,36.02910465,41.24474647,37.19732107,55.98704504,30.22701507,40.89537333,37.71358227,41.78128378,50.65910472,43.03528379,48.0388062,81.23445313,143.492538,127.9475131,108.9711448,161.8970157,162.208956,71.20869188,120.3049757,245.7840012,245.7840012,364.1903003,0.626215443,0.812398797,0.741245136
20.82721403,22.3578011,9.716940345,21.26393045,14.85979609,32.35444792,29.85580611,36.67378127,30.53271656,38.92754994,29.81525387,37.41723899,30.91328373,37.80716436,15.806015,51.5741296,15.58557719,42.7358211,64.59763712,151.2910455,121.3967668,84.3278611,65.7154232,150.771145,93.45627408,111.6122393,217.3849563,217.3849563,337.1554743,0.226310772,0.791348601,0.533722438
20.33850756,21.86285583,9.358209,21.82542299,3.292009966,33.95054245,33.85903996,36.11228873,36.06029868,43.97474399,28.57061208,27.9654479,15.69059709,39.72559721,7.533358245,39.4084579,1.145860702,38.3686569,50.76828383,154.4104485,120.1490056,16.0129354,37.3288559,147.4437818,108.4034135,83.26726408,171.3072147,171.3072147,249.8121903,0.20729266,0.769604441,0.217250324
22.17375633,25.164224,9.779328405,23.65027375,1.941308467,33.6937116,34.82085589,34.07427877,34.11379121,46.54877137,28.82640312,20.15134338,14.44283589,28.24619417,4.872507486,34.68776136,0.286985076,35.353234,49.78047288,151.5509958,104.5519906,15.1810946,33.4815922,148.0676624,50.49377636,96.88865718,143.2845778,143.2845778,194.1828368,0.211201144,0.851260699,0.191309987
24.59649266,26.46293545,6.067238835,24.06099514,4.643751266,32.7537315,33.02719916,33.76233847,37.96937332,45.99403753,29.12898521,0,13.4134329,7.82970153,2.791865685,29.77990064,3.002945288,26.9308459,49.57251268,126.855722,93.1661696,14.9731344,36.6009952,145.3641798,64.28673663,40.30268676,130.6509957,130.6509957,121.656717,0.215824595,0.959056211,0.169909209
23.06798519,26.85494043,4.64791047,23.48390559,2.109756229,32.36068672,34.04204494,25.7818658,32.71629866,47.63328381,28.66731357,0,13.60059708,0,4.167522408,22.75084588,0,26.5149255,52.4059704,122.1766175,95.7656721,14.9731344,29.9462688,128.7273638,99.60565719,25.14238818,97.5333338,97.5333338,98.52114475,0.208770257,0.891047883,0.173800259
22.22054737,23.42255733,4.58552241,24.64848271,5.065910472,34.12210962,32.93673648,26.54092052,27.0389852,46.6912241,28.40840312,0,11.91611946,0,4.105134348,22.33492548,0,19.8601991,48.29875645,101.1206473,96.12960245,14.557214,28.2825872,125.815921,90.19857755,23.02119414,85.8875626,85.8875626,81.88432875,0.204814109,0.853342586,0.138780804
21.64345782,23.52653743,4.070820915,24.33654241,2.025532348,31.4009504,33.15821409,26.40054739,30.06480611,47.42844301,27.31973147,0,8.01686571,0,3.593552256,21.77343294,0,19.2363185,54.82350773,48.870647,90.2547268,14.557214,25.995025,118.537314,6.033965203,23.64507474,85.10771185,85.10771185,76.945274,0.188179218,0.827665973,0.05771725
16.05452744,18.72993541,3.852462705,17.72340805,2.616139316,33.65003996,34.25000514,25.50111952,32.31077627,46.21759475,27.3509255,0,5.27179107,0,4.245507483,20.04736328,0,19.4442787,58.1248759,42.37189075,76.0094531,14.7651742,26.3069653,71.3303486,4.195597035,23.64507474,84.79577155,84.79577155,75.64552275,0.188655863,0.578996068,0.000648508
